파일명,도감번호,이름,학명,과,개화기_초안,희귀도_초안,상태
0732_돌방풍.png,732,돌방풍,Carlesia sinensis,Apiaceae,,귀함,미납품
0733_돌부채.png,733,돌부채,Bergenia crassifolia,Saxifragaceae,,귀함,미납품
0734_돌부추.png,734,돌부추,Allium koreanum,Liliaceae,,귀함,미납품
0735_돌소리쟁이.png,735,돌소리쟁이,Rumex obtusifolius,Polygonaceae,5~7월,흔함,미납품
0736_돌앵초.png,736,돌앵초,Primula saxatilis,Primulaceae,,귀함,미납품
0737_돌양지꽃.png,737,돌양지꽃,Potentilla dickinsii,Rosaceae,4~9월,흔함,미납품
0738_돌외.png,738,돌외,Gynostemma pentaphyllum,Cucurbitaceae,,흔함,미납품
0739_돌채송화.png,739,돌채송화,Sedum japonicum,Crassulaceae,4~7월,흔함,미납품
0740_동강할미꽃.png,740,동강할미꽃,Pulsatilla tongkangensis,Ranunculaceae,,보통,미납품
0741_동의나물.png,741,동의나물,Caltha palustris,Ranunculaceae,4~5월,흔함,미납품
0742_돼지풀.png,742,돼지풀,Ambrosia artemisiifolia,Asteraceae,6~9월,흔함,미납품
0743_돼지풀아재비.png,743,돼지풀아재비,Parthenium hysterophorus,Asteraceae,,귀함,미납품
0744_된장풀.png,744,된장풀,Ohwia caudata,Fabaceae,,보통,미납품
0745_두루미꽃.png,745,두루미꽃,Maianthemum bifolium,Liliaceae,5~6월,보통,미납품
0746_두루미천남성.png,746,두루미천남성,Arisaema heterophyllum,Araceae,5~6월,흔함,미납품
0747_두릅나무.png,747,두릅나무,Aralia elata,Araliaceae,,흔함,미납품
0748_두메고들빼기.png,748,두메고들빼기,Lactuca triangulata,Asteraceae,7~9월,흔함,미납품
0749_두메꿀풀.png,749,두메꿀풀,Prunella vulgaris,Lamiaceae,5~7월,흔함,미납품
0750_두메냉이.png,750,두메냉이,Cardamine changbaiana,Brassicaceae,,귀함,미납품
0751_두메담배풀.png,751,두메담배풀,Carpesium triste,Asteraceae,8~9월,흔함,미납품
0752_두메부추.png,752,두메부추,Allium dumebuchum,Liliaceae,,귀함,미납품
0753_두메분취.png,753,두메분취,Saussurea tomentosa,Asteraceae,,귀함,미납품
0754_두메애기풀.png,754,두메애기풀,Polygala sibirica,Polygalaceae,,귀함,미납품
0755_두메양귀비.png,755,두메양귀비,Papaver coreanum,Papaveraceae,,귀함,미납품
0756_두메오이풀.png,756,두메오이풀,Sanguisorba obtusa,Rosaceae,,귀함,미납품
0757_두메자운.png,757,두메자운,Oxytropis anertii,Fabaceae,,귀함,미납품
0758_두메잔대.png,758,두메잔대,Adenophora lamarckii,Campanulaceae,,보통,미납품
0759_두메취.png,759,두메취,Saussurea triangulata,Asteraceae,,보통,미납품
0760_두메층층이.png,760,두메층층이,Clinopodium micranthum,Lamiaceae,8~9월,보통,미납품
0761_두잎약난초.png,761,두잎약난초,Cremastra unguiculata,Orchidaceae,,귀함,미납품
0762_두충.png,762,두충,Eucommia ulmoides,Eucommiaceae,,보통,미납품
0763_둥근마.png,763,둥근마,Dioscorea bulbifera,Dioscoreaceae,5~10월,보통,미납품
0764_둥근말발도리.png,764,둥근말발도리,Deutzia scabra,Saxifragaceae,,보통,미납품
0765_둥근매듭풀.png,765,둥근매듭풀,Kummerowia stipulacea,Fabaceae,7~9월,흔함,미납품
0766_둥근바위솔.png,766,둥근바위솔,Orostachys malacophylla,Crassulaceae,10~11월,보통,미납품
0767_둥근배암차즈기.png,767,둥근배암차즈기,Salvia japonica,Lamiaceae,6~8월,보통,미납품
0768_둥근빗살괴불주머니.png,768,둥근빗살괴불주머니,Fumaria officinalis,Papaveraceae,,보통,미납품
0769_둥근이질풀.png,769,둥근이질풀,Geranium koreanum,Geraniaceae,7~9월,흔함,미납품
0770_둥근인가목.png,770,둥근인가목,Rosa spinosissima,Rosaceae,,보통,미납품
0771_둥근잎개야광.png,771,둥근잎개야광,Cotoneaster integerrimus,Rosaceae,,귀함,미납품
0772_둥근잎꿩의비름.png,772,둥근잎꿩의비름,Hylotelephium ussuriense,Crassulaceae,,보통,미납품
0773_둥근잎나팔꽃.png,773,둥근잎나팔꽃,Ipomoea purpurea,Convolvulaceae,8~10월,흔함,미납품
0774_둥근잎비름.png,774,둥근잎비름,Sedum makinoi,Crassulaceae,,귀함,미납품
0775_둥근잎아욱.png,775,둥근잎아욱,Malva pusilla,Malvaceae,,보통,미납품
0776_둥근잎유홍초.png,776,둥근잎유홍초,Ipomoea coccinea,Convolvulaceae,9~10월,흔함,미납품
0777_둥근잎천남성.png,777,둥근잎천남성,Arisaema amurense,Araceae,4~6월,흔함,미납품
0778_둥근잎택사.png,778,둥근잎택사,Caldesia parnassifolia,Alismataceae,,보통,미납품
0779_둥근털제비꽃.png,779,둥근털제비꽃,Viola collina,Violaceae,3~5월,흔함,미납품
0780_드람불꽃.png,780,드람불꽃,Phlox drummondii,Polemoniaceae,,귀함,미납품
0781_들갓.png,781,들갓,Sinapis arvensis,Brassicaceae,,귀함,미납품
0782_들개미자리.png,782,들개미자리,Spergula arvensis,Caryophyllaceae,,보통,미납품
0783_들괭이밥.png,783,들괭이밥,Oxalis dillenii,Oxalidaceae,5월,보통,미납품
0784_들깨.png,784,들깨,Perilla frutescens,Lamiaceae,9~10월,흔함,미납품
0785_들깨풀.png,785,들깨풀,Mosla scabra,Lamiaceae,9~10월,흔함,미납품
0786_들다닥냉이.png,786,들다닥냉이,Lepidium campestre,Brassicaceae,,귀함,미납품
0787_들떡쑥.png,787,들떡쑥,Leontopodium leontopodioides,Asteraceae,,보통,미납품
0788_들메나무.png,788,들메나무,Fraxinus mandshurica,Oleaceae,5~9월,흔함,미납품
0789_들바람꽃.png,789,들바람꽃,Anemone amurensis,Ranunculaceae,,보통,미납품
0790_들버들.png,790,들버들,Salix subopposita,Salicaceae,,귀함,미납품
0791_들벌노랑이.png,791,들벌노랑이,Lotus pedunculatus,Fabaceae,,귀함,미납품
0792_들별꽃.png,792,들별꽃,Stellaria ruderalis,Caryophyllaceae,,보통,미납품
0793_들사마귀풀.png,793,들사마귀풀,Murdannia nudiflora,Commelinaceae,,귀함,미납품
0794_들완두.png,794,들완두,Vicia bungei,Fabaceae,,보통,미납품
0795_들정향나무.png,795,들정향나무,Syringa reticulata,Oleaceae,5~7월,흔함,미납품
0796_들쭉나무.png,796,들쭉나무,Vaccinium uliginosum,Ericaceae,,보통,미납품
0797_들통발.png,797,들통발,Utricularia aurea,Lentibulariaceae,,보통,미납품
0798_들현호색.png,798,들현호색,Corydalis ternata,Fumariaceae,4~5월,보통,미납품
0799_등갈퀴나물.png,799,등갈퀴나물,Vicia cracca,Fabaceae,5~9월,보통,미납품
0800_등골나물아재비.png,800,등골나물아재비,Ageratum conyzoides,Asteraceae,,보통,미납품
0801_등대꽃나무.png,801,등대꽃나무,Enkianthus campanulatus,Ericaceae,,귀함,미납품
0802_등대시호.png,802,등대시호,Bupleurum euphorbioides,Apiaceae,,보통,미납품
0803_등수국.png,803,등수국,Hydrangea petiolaris,Saxifragaceae,4~9월,흔함,미납품
0804_등에풀.png,804,등에풀,Dopatrium junceum,Scrophulariaceae,,보통,미납품
0805_등포풀.png,805,등포풀,Limosella aquatica,Scrophulariaceae,,귀함,미납품
0806_딱지꽃.png,806,딱지꽃,Potentilla chinensis,Rosaceae,6~9월,흔함,미납품
0807_딱총나무.png,807,딱총나무,Sambucus williamsii,Caprifoliaceae,4~6월,흔함,미납품
0808_땃두릅나무.png,808,땃두릅나무,Oplopanax elatus,Araliaceae,,보통,미납품
0809_땅귀개.png,809,땅귀개,Utricularia bifida,Lentibulariaceae,8~10월,보통,미납품
0810_땅꽈리.png,810,땅꽈리,Physalis pubescens,Solanaceae,,보통,미납품
0811_땅나리.png,811,땅나리,Lilium callosum,Liliaceae,6~8월,보통,미납품
0812_땅두릅.png,812,땅두릅,Aralia cordata,Araliaceae,8~10월,보통,미납품
0813_땅비수리.png,813,땅비수리,Lespedeza juncea,Fabaceae,8~9월,보통,미납품
0814_땅비싸리.png,814,땅비싸리,Indigofera kirilowii,Fabaceae,5~6월,흔함,미납품
0815_때죽나무.png,815,때죽나무,Styrax japonicus,Styracaceae,5~6월,흔함,미납품
0816_떡쑥.png,816,떡쑥,Pseudognaphalium affine,Asteraceae,4~6월,흔함,미납품
0817_뚜껑덩굴.png,817,뚜껑덩굴,Actinostemma lobatum,Cucurbitaceae,7~10월,보통,미납품
0818_뚱딴지.png,818,뚱딴지,Helianthus tuberosus,Asteraceae,9~10월,흔함,미납품
0819_뜰보리수.png,819,뜰보리수,Elaeagnus multiflora,Elaeagnaceae,4~6월,보통,미납품
0820_라일락.png,820,라일락,Syringa vulgaris,Oleaceae,3~5월,보통,미납품
0821_라즈베리.png,821,라즈베리,Rubus idaeus,Rosaceae,,보통,미납품
0822_로젯사철란.png,822,로젯사철란,Goodyera brachystegia,Orchidaceae,,귀함,미납품
0823_린네풀.png,823,린네풀,Linnaea borealis,Caprifoliaceae,,귀함,미납품
0824_마.png,824,마,Dioscorea polystachya,Dioscoreaceae,5~6월,흔함,미납품
0825_마가렛트.png,825,마가렛트,Argyranthemum frutescens,Asteraceae,,귀함,미납품
0826_마늘.png,826,마늘,Allium sativum,Liliaceae,,보통,미납품
0827_마늘냉이.png,827,마늘냉이,Alliaria petiolata,Brassicaceae,,귀함,미납품
0828_마디꽃.png,828,마디꽃,Rotala indica,Lythraceae,9~10월,흔함,미납품
0829_마디풀.png,829,마디풀,Polygonum aviculare,Polygonaceae,6~10월,흔함,미납품
0830_마삭줄.png,830,마삭줄,Trachelospermum asiaticum,Apocynaceae,,흔함,미납품
0831_마편초.png,831,마편초,Verbena officinalis,Verbenaceae,6~10월,보통,미납품
0832_만년청.png,832,만년청,Rohdea japonica,Commelinaceae,,귀함,미납품
0833_만리화.png,833,만리화,Forsythia ovata,Oleaceae,,보통,미납품
0834_만병초.png,834,만병초,Rhododendron brachycarpum,Ericaceae,,흔함,미납품
0835_만삼.png,835,만삼,Codonopsis pilosula,Campanulaceae,,보통,미납품
0836_만수국아재비.png,836,만수국아재비,Tagetes minuta,Asteraceae,10~11월,흔함,미납품
0837_만주겨이삭여뀌.png,837,만주겨이삭여뀌,Persicaria foliosa,Polygonaceae,,보통,미납품
0838_만주고로쇠.png,838,만주고로쇠,Acer truncatum,Aceraceae,,흔함,미납품
0839_만주미나리아재비.png,839,만주미나리아재비,Ranunculus grandis,Ranunculaceae,,귀함,미납품
0840_만주바람꽃.png,840,만주바람꽃,Isopyrum manshuricum,Ranunculaceae,3~4월,보통,미납품
0841_만주붓꽃.png,841,만주붓꽃,Iris mandshurica,Iridaceae,,귀함,미납품
0842_만주송이풀.png,842,만주송이풀,Pedicularis mandshurica,Scrophulariaceae,,보통,미납품
0843_만주잔대.png,843,만주잔대,Adenophora pereskiifolia,Campanulaceae,,보통,미납품
0844_만첩조팝나무.png,844,만첩조팝나무,Spiraea prunifolia,Rosaceae,4~5월,흔함,미납품
0845_말나리.png,845,말나리,Lilium distichum,Liliaceae,7~8월,흔함,미납품
0846_말냉이.png,846,말냉이,Thlaspi arvense,Brassicaceae,4~5월,흔함,미납품
0847_말냉이장구채.png,847,말냉이장구채,Silene noctiflora,Caryophyllaceae,,귀함,미납품
0848_말똥비름.png,848,말똥비름,Sedum bulbiferum,Crassulaceae,5~6월,흔함,미납품
0849_말발도리.png,849,말발도리,Deutzia parviflora,Saxifragaceae,5~7월,흔함,미납품
0850_말뱅이나물.png,850,말뱅이나물,Gypsophila vaccaria,Caryophyllaceae,,보통,미납품
0851_말채나무.png,851,말채나무,Cornus walteri,Cornaceae,5~9월,흔함,미납품
0852_맑은대쑥.png,852,맑은대쑥,Artemisia keiskeana,Asteraceae,5~10월,흔함,미납품
0853_망개나무.png,853,망개나무,Berchemiella berchemiifolia,Rhamnaceae,4월,보통,미납품
0854_망적천문동.png,854,망적천문동,Asparagus dauricus,Liliaceae,,보통,미납품
0855_매듭풀.png,855,매듭풀,Kummerowia striata,Fabaceae,6~9월,흔함,미납품
0856_매발톱나무.png,856,매발톱나무,Berberis amurensis,Berberidaceae,5~9월,흔함,미납품
0857_매자나무.png,857,매자나무,Berberis koreana,Berberidaceae,5월,흔함,미납품
0858_매자잎버들.png,858,매자잎버들,Salix berberifolia,Salicaceae,,귀함,미납품
0859_매화노루발.png,859,매화노루발,Chimaphila japonica,Pyrolaceae,5~6월,흔함,미납품
0860_매화마름.png,860,매화마름,Ranunculus kadzusensis,Ranunculaceae,,귀함,미납품
0861_매화말발도리.png,861,매화말발도리,Deutzia uniflora,Saxifragaceae,4~5월,흔함,미납품
0862_매화오리나무.png,862,매화오리나무,Clethra barbinervis,Clethraceae,,귀함,미납품
0863_맥문동.png,863,맥문동,Liriope muscari,Liliaceae,7~10월,흔함,미납품
0864_맥문아재비.png,864,맥문아재비,Ophiopogon jaburan,Liliaceae,4월,보통,미납품
0865_머귀나무.png,865,머귀나무,Zanthoxylum ailanthoides,Rutaceae,,흔함,미납품
0866_머루.png,866,머루,Vitis coignetiae,Vitaceae,5~9월,흔함,미납품
0867_머위.png,867,머위,Petasites japonicus,Asteraceae,4~5월,흔함,미납품
0868_먹넌출.png,868,먹넌출,Berchemia floribunda,Rhamnaceae,,보통,미납품
0869_먼나무.png,869,먼나무,Ilex rotunda,Aquifoliaceae,,보통,미납품
0870_멀구슬나무.png,870,멀구슬나무,Melia azedarach,Meliaceae,,흔함,미납품
0871_멀꿀.png,871,멀꿀,Stauntonia hexaphylla,Lardizabalaceae,4~9월,흔함,미납품
0872_멍석딸기.png,872,멍석딸기,Rubus parvifolius,Rosaceae,5~7월,흔함,미납품
0873_메밀.png,873,메밀,Fagopyrum esculentum,Polygonaceae,6~10월,흔함,미납품
0874_메밀여뀌.png,874,메밀여뀌,Persicaria capitata,Polygonaceae,,귀함,미납품
0875_멕시코돌나물.png,875,멕시코돌나물,Sedum mexicanum,Crassulaceae,,귀함,미납품
0876_멕시코백령풀.png,876,멕시코백령풀,Richardia brasiliensis,Rubiaceae,,귀함,미납품
0877_며느리밑씻개.png,877,며느리밑씻개,Persicaria senticosa,Polygonaceae,5~9월,흔함,미납품
0878_며느리배꼽.png,878,며느리배꼽,Persicaria perfoliata,Polygonaceae,6~10월,흔함,미납품
0879_멸가치.png,879,멸가치,Adenocaulon himalaicum,Asteraceae,4~9월,흔함,미납품
0880_명자순.png,880,명자순,Ribes maximoviczianum,Saxifragaceae,,귀함,미납품
0881_모래냉이.png,881,모래냉이,Diplotaxis muralis,Brassicaceae,,보통,미납품
0882_모새나무.png,882,모새나무,Vaccinium bracteatum,Ericaceae,5~6월,흔함,미납품
0883_모시대.png,883,모시대,Adenophora remotiflora,Campanulaceae,7~9월,흔함,미납품
0884_목서.png,884,목서,Osmanthus fragrans,Oleaceae,10~11월,보통,미납품
0885_목포용둥굴레.png,885,목포용둥굴레,Polygonatum cryptanthum,Liliaceae,5~6월,보통,미납품
0886_목향.png,886,목향,Inula helenium,Asteraceae,,귀함,미납품
0887_뫼제비꽃.png,887,뫼제비꽃,Viola selkirkii,Violaceae,4~5월,흔함,미납품
0888_묏꿩의다리.png,888,묏꿩의다리,Thalictrum sachalinense,Ranunculaceae,,귀함,미납품
0889_묏미나리.png,889,묏미나리,Ostericum sieboldii,Apiaceae,9월,흔함,미납품
0890_묏장대.png,890,묏장대,Arabidopsis lyrata,Brassicaceae,,보통,미납품
0891_묏황기.png,891,묏황기,Hedysarum alpinum,Fabaceae,,귀함,미납품
0892_무늬천남성.png,892,무늬천남성,Arisaema thunbergii,Araceae,4~6월,보통,미납품
0893_무산상자.png,893,무산상자,Sphallerocarpus gracilis,Apiaceae,,귀함,미납품
0894_무엽란.png,894,무엽란,Lecanorchis japonica,Orchidaceae,,보통,미납품
0895_무환자나무.png,895,무환자나무,Sapindus mukorossi,Sapindaceae,,보통,미납품
0896_묵밭소리쟁이.png,896,묵밭소리쟁이,Rumex conglomeratus,Polygonaceae,,보통,미납품
0897_문모초.png,897,문모초,Veronica peregrina,Scrophulariaceae,4~5월,흔함,미납품
0898_물고추나물.png,898,물고추나물,Triadenum japonicum,Clusiaceae,,보통,미납품
0899_물까치수염.png,899,물까치수염,Lysimachia leucantha,Primulaceae,,보통,미납품
0900_물꼬리풀.png,900,물꼬리풀,Pogostemon stellatus,Lamiaceae,,귀함,미납품
0901_물꽈리아재비.png,901,물꽈리아재비,Erythranthe nepalensis,Scrophulariaceae,6~9월,보통,미납품
0902_물들메나무.png,902,물들메나무,Fraxinus chiisanensis,Oleaceae,,보통,미납품
0903_물레나물.png,903,물레나물,Hypericum ascyron,Clusiaceae,6~8월,흔함,미납품
0904_물매화.png,904,물매화,Parnassia palustris,Saxifragaceae,8~10월,흔함,미납품
0905_물머위.png,905,물머위,Adenostemma lavenia,Asteraceae,,흔함,미납품
0906_물상추.png,906,물상추,Pistia stratiotes,Araceae,,귀함,미납품
0907_물솜방망이.png,907,물솜방망이,Tephroseris pseudosonchus,Asteraceae,,보통,미납품
0908_물싸리.png,908,물싸리,Dasiphora fruticosa,Rosaceae,,보통,미납품
0909_물쑥.png,909,물쑥,Artemisia selengensis,Asteraceae,5~10월,보통,미납품
0910_물앵도나무.png,910,물앵도나무,Lonicera ruprechtiana,Caprifoliaceae,,보통,미납품
0911_물양귀비.png,911,물양귀비,Hydrocleys nymphoides,Alismataceae,,귀함,미납품
0912_물양지꽃.png,912,물양지꽃,Potentilla cryptotaeniae,Rosaceae,7~9월,흔함,미납품
0913_물엉겅퀴.png,913,물엉겅퀴,Cirsium nipponicum,Asteraceae,,보통,미납품
0914_물지채.png,914,물지채,Triglochin palustris,Juncaginaceae,,귀함,미납품
0915_물참대.png,915,물참대,Deutzia glabrata,Saxifragaceae,5~6월,흔함,미납품
0916_물칭개나물.png,916,물칭개나물,Veronica undulata,Scrophulariaceae,5~6월,보통,미납품
0917_미국갯마디풀.png,917,미국갯마디풀,Polygonum ramosissimum,Polygonaceae,,귀함,미납품
0918_미국까마중.png,918,미국까마중,Solanum americanum,Solanaceae,9~10월,흔함,미납품
0919_미국꽃말이.png,919,미국꽃말이,Amsinckia lycopsoides,Boraginaceae,,귀함,미납품
0920_미국나팔꽃.png,920,미국나팔꽃,Ipomoea hederacea,Convolvulaceae,8~10월,흔함,미납품
0921_미국낙상홍.png,921,미국낙상홍,Ilex verticillata,Aquifoliaceae,,보통,미납품
0922_미국담쟁이덩굴.png,922,미국담쟁이덩굴,Parthenocissus quinquefolia,Vitaceae,5~10월,보통,미납품
0923_미국마편초.png,923,미국마편초,Verbena hastata,Verbenaceae,,귀함,미납품
0924_미국물칭개.png,924,미국물칭개,Veronica americana,Scrophulariaceae,,귀함,미납품
0925_미국미역취.png,925,미국미역취,Solidago gigantea,Asteraceae,6~8월,보통,미납품
0926_미국산사.png,926,미국산사,Crataegus scabrida,Rosaceae,,보통,미납품
0927_미국수국.png,927,미국수국,Hydrangea arborescens,Saxifragaceae,,귀함,미납품
0928_미국수련.png,928,미국수련,Nymphaea odorata,Nymphaeaceae,,귀함,미납품
0929_미국실새삼.png,929,미국실새삼,Cuscuta campestris,Convolvulaceae,6~10월,흔함,미납품
0930_미국외풀.png,930,미국외풀,Lindernia dubia,Scrophulariaceae,6~9월,보통,미납품
